loan_id,loan_amount,term,annual_income,credit_score,employment_length,purpose,default
L3116,43700,36,108441,770,0,education,1
L3117,23025,36,62126,795,7,car,0
L3118,35028,36,106441,755,10,home_improvement,0
L3119,18117,60,95335,662,7,credit_card,1
L3120,8572,60,142869,700,0,debt_consolidation,0
L3121,44812,60,85156,729,3,medical,0
L3122,27404,60,94089,540,1,medical,0
L3123,31529,36,36844,795,2,credit_card,1
L3124,45174,60,73061,749,6,debt_consolidation,1
L3125,4422,36,94725,602,2,credit_card,1
L3126,23180,60,179798,551,0,home_improvement,1
L3127,25371,36,36709,572,0,education,1
L3128,44769,60,78867,544,4,car,0
L3129,22554,36,176887,602,2,vacation,0
L3130,2177,36,72305,772,1,medical,1
L3131,4377,60,134545,664,9,home_improvement,1
L3132,36334,60,51794,614,9,car,0
L3133,22969,36,80227,582,7,home_improvement,1
L3134,38796,36,91110,641,4,debt_consolidation,0
L3135,16171,60,70493,710,9,medical,1
L3136,2447,60,69269,544,4,vacation,1
L3137,27053,36,91455,749,0,credit_card,0
L3138,28793,60,97427,502,0,credit_card,0
L3139,29165,36,153101,784,8,car,0
L3140,47179,36,96548,612,2,vacation,0
L3141,35999,60,113789,821,6,education,1
L3142,20630,36,143871,800,0,small_business,1
L3143,24283,36,71032,815,7,debt_consolidation,0
L3144,33149,60,130853,643,5,car,0
L3145,5077,36,92888,663,1,small_business,1
L3146,31142,36,138755,665,5,home_improvement,1
L3147,42566,60,164730,844,1,debt_consolidation,0
L3148,47549,36,154022,783,2,home_improvement,1
L3149,37843,60,108177,590,0,education,1
L3150,43976,36,36777,529,3,vacation,0
L3151,28409,36,167865,662,0,medical,0
L3152,49595,60,123537,663,3,debt_consolidation,1
L3153,18285,60,96924,665,2,small_business,1
L3154,11095,36,176712,694,5,education,1
L3155,14750,36,81809,647,5,medical,0
L3156,42460,60,156337,582,6,credit_card,1
L3157,48390,60,77100,590,4,small_business,1
L3158,49650,36,175272,702,9,car,1
L3159,25195,60,51929,828,3,credit_card,1
L3160,25278,36,158889,675,0,education,1
L3161,32420,60,129356,609,10,credit_card,0
L3162,29049,36,47236,582,6,car,1
L3163,9238,36,70509,808,10,debt_consolidation,1
L3164,33884,60,156519,620,5,credit_card,0
L3165,10735,60,76344,502,8,vacation,1
L3166,40390,60,48069,802,10,small_business,1
L3167,20408,36,121769,738,0,medical,1
L3168,20593,60,117113,791,9,credit_card,0
L3169,12998,36,129762,838,3,small_business,1
L3170,20649,60,108199,773,9,home_improvement,1
L3171,42035,36,105787,794,1,small_business,0
L3172,35358,36,152754,640,3,medical,0
L3173,23691,60,46652,730,10,small_business,1
L3174,39873,60,64398,638,10,car,1
L3175,2700,60,76679,537,8,education,1
L3176,12149,36,78303,635,10,medical,1
L3177,30837,36,160628,836,10,education,0
L3178,23871,60,137454,697,10,debt_consolidation,0
L3179,18330,60,168741,559,1,education,0
L3180,7720,60,159110,815,3,home_improvement,1
L3181,18950,36,80952,841,8,car,0
L3182,21958,60,124314,546,1,debt_consolidation,1
L3183,16134,36,153814,824,3,small_business,0
L3184,17166,36,72639,609,5,medical,0
L3185,2360,60,44326,525,6,home_improvement,1
L3186,31890,60,113918,687,6,car,1
L3187,47732,36,38023,718,4,debt_consolidation,1
L3188,21858,36,154589,823,10,debt_consolidation,1
L3189,23787,36,56220,690,2,home_improvement,1
L3190,7042,60,177034,574,5,vacation,1
L3191,19743,60,82842,609,5,small_business,0
L3192,22781,36,143382,743,10,home_improvement,1
L3193,23180,60,84631,548,9,debt_consolidation,1
L3194,49006,36,88377,645,9,credit_card,0
L3195,20804,60,108000,582,8,car,0
L3196,39893,60,65792,654,1,home_improvement,0
L3197,9779,60,169474,626,6,vacation,0
L3198,24123,36,94736,786,5,debt_consolidation,1
L3199,7663,36,155089,650,10,small_business,1
L3200,45378,36,61987,698,5,education,0
L3201,13328,60,33478,728,0,debt_consolidation,1
L3202,14347,60,100417,506,4,small_business,0
L3203,25553,36,158978,615,10,home_improvement,1
L3204,36992,36,117490,718,3,small_business,0
L3205,42518,36,31584,516,6,medical,1
L3206,9961,60,155736,687,5,medical,0
L3207,49040,36,61634,769,7,medical,1
L3208,25013,60,149504,604,7,vacation,1
L3209,26867,60,64390,583,5,vacation,1
L3210,34002,36,163491,816,3,credit_card,0
L3211,8468,36,61221,606,8,vacation,1
L3212,19581,36,31918,792,8,education,1
L3213,14350,60,104170,656,2,home_improvement,0
L3214,29000,60,165504,605,8,debt_consolidation,1
L3215,1654,60,32620,741,2,debt_consolidation,0
L3216,10168,60,56455,668,2,credit_card,0
L3217,13344,36,118077,748,6,vacation,0
L3218,35820,36,49895,663,4,education,0
L3219,31390,60,92498,520,2,small_business,0
L3220,5467,60,59192,675,1,credit_card,0
L3221,17499,36,45034,503,7,education,0
L3222,24719,60,43848,556,5,small_business,0
L3223,15656,60,42417,538,1,education,1
L3224,37683,60,144357,845,7,small_business,1
L3225,28121,36,132343,795,1,car,1
L3226,47497,36,130409,707,9,education,0
L3227,31034,36,69251,533,0,debt_consolidation,1
L3228,11942,60,71642,807,8,medical,0
L3229,46782,36,32851,688,6,vacation,1
L3230,46123,60,59384,531,1,small_business,1
L3231,33864,36,123030,804,7,car,1
L3232,3700,36,170110,658,6,education,0
L3233,27963,36,111223,766,5,debt_consolidation,0
L3234,4733,60,92919,743,0,medical,0
L3235,5646,36,126235,558,10,small_business,1
L3236,4787,36,42276,517,1,education,0
L3237,32706,36,132820,501,3,education,0
L3238,19939,60,75480,673,4,small_business,0
L3239,45759,60,76424,780,6,credit_card,0
L3240,17089,36,52661,557,0,credit_card,1
L3241,22877,60,130002,702,6,debt_consolidation,1
L3242,41622,36,35423,846,2,medical,1
L3243,38538,36,78287,844,2,small_business,0
L3244,29698,60,99628,730,7,debt_consolidation,1
L3245,36064,36,81128,651,5,debt_consolidation,0
L3246,13232,36,79625,604,8,home_improvement,1
L3247,30790,60,156852,689,6,education,0
L3248,31511,36,85656,748,3,vacation,1
L3249,32410,36,126332,503,4,education,1
L3250,20142,60,87069,806,4,credit_card,0
L3251,19473,60,47910,656,7,medical,1
L3252,13735,36,57778,551,9,education,0
L3253,43926,60,129442,836,1,small_business,0
L3254,37402,36,123022,791,6,debt_consolidation,1
L3255,23671,36,118395,781,8,small_business,1
L3256,11438,60,162920,738,0,home_improvement,1
L3257,39643,36,113406,695,8,medical,1
L3258,35155,60,51279,637,4,debt_consolidation,0
L3259,22730,36,158003,713,9,small_business,1
L3260,10560,60,131456,804,7,credit_card,0
L3261,36383,36,164752,845,6,vacation,1
L3262,8090,36,38737,605,6,home_improvement,1
L3263,28248,60,36030,528,6,medical,0
L3264,31927,36,102815,734,6,home_improvement,1
L3265,29076,60,109512,736,5,credit_card,0
L3266,22763,36,70906,734,1,medical,1
L3267,4662,36,113118,555,3,home_improvement,1
L3268,38911,36,81003,591,0,car,0
L3269,4026,60,73799,596,7,credit_card,1
L3270,26233,60,31110,841,1,credit_card,1
L3271,32031,60,144301,596,2,credit_card,1
L3272,8528,36,51016,580,0,car,0
L3273,15082,60,93161,598,5,car,1
L3274,8984,36,63427,737,3,small_business,0
L3275,40048,36,32121,580,4,debt_consolidation,1
L3276,48005,60,98448,531,10,vacation,1
L3277,35308,36,64039,515,2,home_improvement,1
L3278,5618,60,159041,511,2,small_business,0
L3279,12561,36,121624,515,6,home_improvement,0
L3280,18977,36,124683,823,6,vacation,0
L3281,8952,36,160792,635,4,debt_consolidation,1
L3282,46757,36,75718,560,10,car,0
L3283,42677,60,179086,607,6,debt_consolidation,1
L3284,32488,36,147639,848,8,car,1
L3285,13814,60,141094,814,5,vacation,1
L3286,4464,60,122370,716,9,debt_consolidation,0
L3287,43093,60,88774,500,0,small_business,0
L3288,7893,60,45441,544,10,medical,1
L3289,33133,36,154753,845,3,small_business,1
L3290,21375,60,145080,713,1,home_improvement,0
L3291,3135,36,146829,725,1,small_business,1
L3292,48340,36,177034,576,4,vacation,1
L3293,14238,36,98570,751,7,credit_card,1
L3294,28219,36,152653,597,3,home_improvement,0
L3295,49495,36,44455,559,8,debt_consolidation,1
L3296,20654,60,56338,767,0,home_improvement,0
L3297,13555,36,36888,721,2,medical,0
L3298,33254,36,63123,705,2,car,0
L3299,1314,36,70115,509,6,debt_consolidation,1
L3300,23601,60,143333,833,2,education,0
L3301,31410,36,71712,564,5,home_improvement,1
L3302,35828,36,129217,828,5,debt_consolidation,0
L3303,26882,60,132818,653,2,debt_consolidation,0
L3304,38715,60,103946,558,10,debt_consolidation,1
L3305,17939,60,80216,684,0,car,1
L3306,19782,60,36357,532,10,education,1
L3307,32189,36,165839,764,10,vacation,1
L3308,30975,60,113474,789,2,small_business,1
L3309,14359,36,155502,749,9,debt_consolidation,1
L3310,11961,60,143544,516,2,credit_card,1
L3311,23308,60,59652,595,5,vacation,0
L3312,44158,36,70914,664,2,medical,0
L3313,46218,36,51781,543,1,car,0
L3314,26752,36,83756,626,7,home_improvement,0
L3315,11466,60,149490,848,0,car,1
L3316,34598,60,74922,636,5,home_improvement,0
L3317,6946,60,33218,669,7,car,1
L3318,2585,60,145209,589,10,home_improvement,1
L3319,49112,60,77886,621,10,debt_consolidation,0
L3320,11821,36,148744,703,6,small_business,0
L3321,26684,60,52281,801,2,home_improvement,1
L3322,43458,60,34152,779,4,education,1
L3323,44535,36,63549,639,3,home_improvement,1
L3324,5277,36,172816,804,9,credit_card,0
L3325,25162,60,125718,645,5,home_improvement,1
L3326,49221,60,156086,667,0,credit_card,0
L3327,40063,60,169860,804,2,medical,1
L3328,17705,36,39469,753,4,debt_consolidation,0
L3329,6636,36,84428,769,0,credit_card,0
L3330,37908,60,68928,560,5,small_business,1
L3331,30446,60,107033,786,9,vacation,0
L3332,48117,36,69502,791,3,debt_consolidation,1
L3333,18278,60,71337,526,6,credit_card,0
L3334,23676,60,102203,583,3,debt_consolidation,1
L3335,37225,60,132172,633,4,education,1
L3336,32150,60,142467,779,3,debt_consolidation,0
L3337,1385,60,102771,642,8,debt_consolidation,1
L3338,4596,60,63644,716,1,medical,0
L3339,35376,60,81012,775,10,small_business,1
L3340,21446,60,174841,533,6,car,1
L3341,3912,60,177752,733,3,car,0
L3342,31085,60,138170,584,1,credit_card,1
L3343,40239,36,50160,680,0,debt_consolidation,1
L3344,43126,60,60766,800,1,credit_card,0
L3345,38687,36,110933,524,2,medical,1
L3346,18390,36,106327,824,9,medical,0
L3347,46014,36,90408,660,7,home_improvement,1
L3348,28471,36,68704,768,8,education,1
L3349,48308,36,176068,781,6,medical,0
L3350,4341,60,71437,678,3,home_improvement,0
L3351,4796,60,158709,575,7,small_business,1
L3352,42265,60,66684,670,0,credit_card,0
L3353,24330,36,56974,750,0,vacation,0
L3354,13880,60,132146,765,4,small_business,0
L3355,48319,36,67545,556,0,medical,0
L3356,16222,36,68236,528,9,small_business,1
L3357,47770,36,111635,807,3,small_business,0
L3358,38752,60,45222,752,4,education,1
L3359,42670,36,148949,630,6,education,1
L3360,18086,60,44466,602,1,education,0
L3361,20277,36,124969,849,3,small_business,0
L3362,4889,36,175963,762,8,medical,1
L3363,5403,36,59718,832,7,vacation,1
L3364,45143,36,99768,617,4,debt_consolidation,1
L3365,41529,60,134556,533,7,small_business,0
L3366,27573,36,68644,555,6,home_improvement,0
L3367,1072,36,82953,644,9,medical,1
L3368,36292,36,38961,785,4,small_business,0
L3369,9197,60,120735,619,2,vacation,1
L3370,38691,36,69983,549,8,debt_consolidation,1
L3371,36857,36,163462,690,10,education,1
L3372,4783,60,125771,588,5,medical,1
L3373,37869,36,45977,686,6,car,0
L3374,31310,36,97218,514,1,debt_consolidation,0
L3375,35815,60,83555,706,4,home_improvement,1
L3376,40655,36,142797,648,8,small_business,0
L3377,44623,36,121462,802,7,vacation,0
L3378,3361,36,112579,516,1,car,0
L3379,6364,36,87875,599,5,vacation,1
L3380,13447,36,137288,822,3,car,0
L3381,25303,60,98384,818,5,medical,1
L3382,28167,36,32275,699,2,car,0
L3383,29231,36,176196,836,7,home_improvement,1
L3384,36589,36,44429,623,4,home_improvement,0
L3385,12454,60,130199,813,1,credit_card,0
L3386,24386,36,165776,794,7,home_improvement,0
L3387,41309,60,74843,523,4,debt_consolidation,1
L3388,4004,36,167681,745,10,car,0
L3389,4787,60,81991,708,9,home_improvement,0
L3390,29861,60,155255,848,9,medical,0
L3391,13302,60,155223,726,8,vacation,1
L3392,44131,60,86623,538,9,education,0
L3393,15875,60,89718,773,10,vacation,1
L3394,20620,60,34165,519,7,credit_card,0
L3395,25402,60,96453,803,6,vacation,0
L3396,18665,60,110327,829,10,car,1
L3397,8345,60,163321,677,8,credit_card,1
L3398,13445,36,63070,831,9,car,1
L3399,26151,36,134642,551,1,medical,0
L3400,34985,36,30053,846,1,credit_card,0
L3401,9492,36,55289,785,6,small_business,0
L3402,12879,60,41871,526,4,debt_consolidation,1
L3403,10630,36,171402,683,3,debt_consolidation,1
L3404,14319,60,148787,511,6,car,1
L3405,24392,36,151642,776,4,vacation,1
L3406,33327,36,178042,731,6,education,1
L3407,48042,60,172532,831,6,education,1
L3408,25698,60,107465,827,6,small_business,1
L3409,30416,60,107011,626,10,credit_card,1
L3410,49763,36,147960,847,9,small_business,0
L3411,7114,36,116836,830,4,small_business,0
L3412,29104,36,64522,571,10,vacation,0
L3413,12029,60,65827,782,6,education,1
L3414,45142,36,45902,846,4,credit_card,0
L3415,32378,36,56818,571,5,medical,1
L3416,19169,60,62622,736,4,vacation,1
L3417,41417,60,41504,770,3,small_business,1
L3418,35170,60,74815,500,5,small_business,1
L3419,14057,60,139787,709,5,medical,0
L3420,18924,36,163968,526,10,small_business,0
L3421,6324,60,169501,712,5,small_business,0
L3422,14617,36,79791,661,2,small_business,1
L3423,48688,60,108498,526,1,debt_consolidation,0
L3424,27381,60,179090,531,6,vacation,1
L3425,25178,36,52406,645,6,home_improvement,1
L3426,24394,36,67966,808,7,vacation,1
L3427,46744,60,121329,816,10,medical,0
L3428,35341,60,87835,835,1,small_business,1
L3429,45801,36,99904,793,8,vacation,0
L3430,32206,60,150814,627,7,debt_consolidation,0
L3431,38758,36,80345,719,1,education,0
L3432,37495,36,60047,668,1,medical,1
L3433,29978,36,117268,690,9,car,0
L3434,27924,36,39119,559,5,vacation,1
L3435,44017,60,139225,502,5,car,1
L3436,21840,36,133420,720,0,small_business,0
L3437,19212,60,82875,737,3,debt_consolidation,1
L3438,14965,60,52297,541,6,debt_consolidation,0
L3439,40477,60,46654,663,8,vacation,0
L3440,20193,60,48682,767,4,medical,1
L3441,24016,60,156904,723,9,medical,1
L3442,23585,60,30636,686,7,debt_consolidation,1
L3443,36568,36,128201,674,8,medical,1
L3444,36823,36,84665,524,3,debt_consolidation,1
L3445,21456,36,45436,592,1,vacation,0
L3446,46856,60,156658,842,7,home_improvement,0
L3447,21695,60,35125,601,5,debt_consolidation,1
L3448,44880,36,75187,561,1,car,0
L3449,35203,60,122474,604,0,medical,1
L3450,27917,60,117127,679,4,debt_consolidation,1
L3451,12810,36,77916,647,1,debt_consolidation,1
L3452,22609,36,81800,690,6,vacation,0
L3453,34752,60,87106,544,2,medical,0
L3454,18743,60,67394,780,1,home_improvement,0
L3455,34195,36,175900,694,3,vacation,1
L3456,25399,36,80609,811,4,home_improvement,0
L3457,5599,36,117933,645,0,education,0
L3458,4236,60,59809,816,7,vacation,1
L3459,48807,36,52632,713,9,medical,1
L3460,19936,36,178034,795,3,credit_card,0
L3461,49168,60,52273,723,3,medical,1
L3462,49763,36,65573,776,8,medical,0
L3463,31904,60,160189,847,4,home_improvement,0
L3464,27107,60,117276,696,5,home_improvement,1
L3465,36934,60,87787,837,1,medical,1
L3466,15034,36,137819,741,2,medical,0
L3467,14975,60,123159,571,5,medical,0
L3468,16758,60,52174,516,5,home_improvement,1
L3469,7288,60,134423,641,1,medical,1
L3470,41387,60,117239,797,0,medical,1
L3471,30040,60,119760,758,1,education,0
L3472,9855,36,77225,834,7,small_business,1
L3473,2462,60,132973,727,5,credit_card,1
L3474,22691,60,150568,752,6,car,0
L3475,19963,36,141419,753,6,credit_card,0
L3476,41690,60,145153,509,8,small_business,1
L3477,39367,36,104945,537,9,car,1
L3478,48407,60,172731,585,1,vacation,0
L3479,44873,36,131952,695,6,medical,1
L3480,22823,60,95752,798,8,small_business,1
L3481,47384,36,112984,818,9,education,1
L3482,18100,60,114680,623,6,vacation,1
L3483,25395,36,99630,691,6,medical,0
L3484,43429,60,117103,625,9,home_improvement,1
L3485,29797,36,136325,738,5,debt_consolidation,0
L3486,7150,36,147243,704,0,small_business,0
L3487,29801,36,132067,646,10,home_improvement,0
L3488,28229,36,157218,699,7,small_business,0
L3489,5746,60,171213,793,8,education,1
L3490,49450,36,141044,748,5,small_business,0
L3491,8199,60,149779,693,1,home_improvement,1
L3492,8917,36,42068,612,7,education,0
L3493,20769,36,49086,598,7,car,0
L3494,41697,60,109937,763,9,credit_card,0
L3495,7877,60,103705,595,1,medical,1
L3496,6501,36,58239,661,3,small_business,1
L3497,36594,36,109089,652,3,medical,1
L3498,5860,36,155579,794,1,debt_consolidation,1
L3499,26123,36,173017,632,7,home_improvement,1
L3500,17590,60,57510,538,3,medical,1
L3501,21598,36,118318,814,7,medical,1
L3502,48684,36,160127,768,10,debt_consolidation,1
L3503,6748,60,109046,714,1,car,1
L3504,25482,36,49500,715,8,home_improvement,1
L3505,39281,60,124669,661,6,debt_consolidation,0
L3506,3089,60,174264,524,1,medical,0
L3507,49068,60,30371,503,9,small_business,1
L3508,47634,60,172375,823,8,education,1
L3509,24324,60,173996,730,6,medical,0
L3510,38077,36,69203,584,2,small_business,1
L3511,21295,36,151520,690,5,debt_consolidation,1
L3512,11125,36,94600,654,9,car,1
L3513,34985,36,93967,749,8,medical,1
L3514,23173,36,147612,760,7,vacation,0
L3515,40858,60,158853,740,3,small_business,0
L3516,29930,36,57294,826,4,car,1
L3517,34959,60,77355,699,9,education,1
L3518,31949,60,113727,669,0,education,0
L3519,26519,60,94461,501,8,home_improvement,1
L3520,24122,36,49938,612,2,small_business,0
L3521,46419,36,117682,675,9,debt_consolidation,0
L3522,14401,36,150814,653,8,home_improvement,0
L3523,43432,36,152663,523,1,home_improvement,0
L3524,7988,36,47554,647,9,credit_card,0
L3525,17810,36,157439,710,9,medical,1
L3526,23547,60,103556,627,1,small_business,0
L3527,6198,60,113458,520,10,home_improvement,1
L3528,9922,36,70233,649,10,credit_card,1
L3529,37884,60,123642,517,7,debt_consolidation,1
L3530,35329,60,69529,709,4,car,1
L3531,43592,60,59136,813,2,vacation,0
L3532,28535,36,88265,766,9,vacation,1
L3533,15778,60,73437,836,9,small_business,0
L3534,17299,36,109425,841,7,home_improvement,1
L3535,31594,36,143027,633,1,vacation,1
L3536,42743,36,30042,821,2,medical,0
L3537,13662,60,90853,651,9,vacation,1
L3538,18885,60,74321,617,5,vacation,0
L3539,24972,36,120578,796,2,vacation,1
L3540,31535,36,141178,516,6,education,1
L3541,32723,60,85225,779,7,credit_card,0
L3542,14412,60,138698,548,1,home_improvement,0
L3543,39793,36,33416,649,1,medical,1
L3544,1274,36,123200,758,6,home_improvement,1
L3545,30284,36,154329,772,4,education,0
L3546,49648,60,141422,744,6,small_business,1
L3547,28922,60,103752,736,2,small_business,1
L3548,43269,36,152444,844,0,small_business,1
L3549,5380,60,145016,554,3,debt_consolidation,0
L3550,25881,36,107334,571,8,vacation,0
L3551,8393,36,92107,805,6,debt_consolidation,0
L3552,29525,36,78895,786,6,credit_card,0
L3553,28195,36,52318,659,7,small_business,1
L3554,31816,36,84485,670,6,education,0
L3555,8788,36,127076,637,9,medical,1
L3556,9766,60,161965,542,10,home_improvement,0
L3557,22923,60,73765,622,3,vacation,0
L3558,21777,60,34650,849,5,car,1
L3559,49151,36,98922,712,1,medical,0
L3560,12199,36,124062,520,6,vacation,1
L3561,39423,60,125639,806,4,debt_consolidation,1
L3562,42235,36,92199,562,7,debt_consolidation,1
L3563,47749,36,54848,639,4,medical,1
L3564,36526,60,42119,584,3,debt_consolidation,1
L3565,4809,36,167561,837,7,small_business,0
L3566,11772,60,124768,701,0,credit_card,1
L3567,7892,36,51548,594,6,home_improvement,1
L3568,5801,36,97968,843,8,credit_card,0
L3569,37957,36,30725,546,10,vacation,0
L3570,38034,36,99416,655,10,home_improvement,0
L3571,46983,36,75502,829,10,education,1
L3572,17844,36,54638,797,0,home_improvement,1
L3573,10858,60,126929,619,3,credit_card,0
L3574,6436,60,85809,641,9,medical,1
L3575,12829,60,47892,618,8,home_improvement,0
L3576,25662,60,164564,702,9,education,1
L3577,3234,60,53961,645,5,education,1
L3578,48755,60,109143,637,6,education,1
L3579,33904,60,101788,591,6,credit_card,0
L3580,40571,36,89567,524,5,home_improvement,1
L3581,14417,60,129909,529,8,car,0
L3582,11016,36,55518,846,7,medical,1
L3583,26731,36,114803,749,6,small_business,1
L3584,27986,36,167468,636,4,home_improvement,0
L3585,1762,60,177085,734,7,education,0
L3586,26818,60,125615,699,7,car,0
L3587,10785,60,103457,824,2,small_business,1
L3588,20837,36,151429,716,7,small_business,0
L3589,33777,36,48238,817,10,vacation,1
L3590,49471,36,48878,640,0,home_improvement,0
L3591,20942,36,164540,805,2,credit_card,1
L3592,8465,36,130534,513,1,home_improvement,1
L3593,5221,60,169448,696,4,car,0
L3594,26912,60,149805,809,10,small_business,0
L3595,33672,36,101145,718,3,home_improvement,1
L3596,28675,36,101267,838,10,credit_card,1
L3597,27280,36,98887,743,8,vacation,1
L3598,17640,60,98544,715,1,home_improvement,1
L3599,36667,60,110655,831,1,medical,1
L3600,47897,60,110592,642,9,vacation,0
L3601,35551,60,150856,828,3,credit_card,0
L3602,26698,36,85108,710,4,car,0
L3603,28065,36,167873,558,10,small_business,0
L3604,40902,36,92745,780,10,home_improvement,1
L3605,15021,36,112859,849,1,credit_card,1
L3606,4677,36,53047,735,8,vacation,1
L3607,46845,36,71186,802,1,medical,1
L3608,12611,60,172218,524,8,credit_card,1
L3609,25151,36,156334,830,6,debt_consolidation,0
L3610,29625,36,99893,681,1,education,0
L3611,9304,36,87617,653,5,medical,0
L3612,47378,36,60528,806,1,vacation,0
L3613,16400,60,113628,537,5,car,0
L3614,1623,36,30072,784,10,small_business,1
L3615,32510,36,124814,763,10,vacation,1
L3616,31919,60,160556,689,4,education,1
L3617,37510,36,112231,707,1,car,1
L3618,16689,60,118193,506,6,home_improvement,0
L3619,28346,60,30958,804,7,credit_card,0
L3620,44280,60,62950,508,9,debt_consolidation,1
L3621,48585,36,87996,664,0,medical,1
L3622,49743,60,67339,618,0,medical,1
L3623,23739,36,83815,544,1,credit_card,1
L3624,28090,36,63013,570,6,debt_consolidation,1
L3625,5643,60,172706,627,9,credit_card,0
L3626,10343,36,114326,602,9,home_improvement,1
L3627,30566,36,166936,509,10,education,1
L3628,46037,36,109450,701,7,car,0
L3629,9966,36,108552,738,6,vacation,0
L3630,1814,36,39032,618,4,medical,1
L3631,2691,60,98986,792,6,home_improvement,1
L3632,19070,36,120480,808,6,car,1
L3633,22927,36,82010,500,10,home_improvement,1
L3634,28492,60,77849,749,10,debt_consolidation,0
L3635,48187,36,110280,544,3,medical,1
L3636,17310,36,115402,613,0,vacation,0
L3637,20943,60,60730,636,6,credit_card,0
L3638,24464,36,130880,590,0,credit_card,0
L3639,6643,36,107684,712,10,car,0
L3640,5095,36,154947,543,9,vacation,1
L3641,44643,60,101288,528,0,education,1
L3642,27625,60,121093,692,2,small_business,1
L3643,21043,36,64630,742,0,debt_consolidation,1
L3644,36396,36,157329,826,6,car,1
L3645,19832,36,137346,644,4,small_business,0
L3646,4509,36,159712,583,4,home_improvement,0
L3647,1051,60,139967,607,7,debt_consolidation,1
L3648,44947,36,135620,608,8,home_improvement,1
L3649,7030,60,96896,774,3,education,0
L3650,10367,60,38403,792,0,vacation,1
L3651,34531,60,150790,699,9,medical,0
L3652,38193,60,142866,692,0,debt_consolidation,1
L3653,47293,36,100815,771,2,small_business,0
L3654,33255,60,81077,689,5,education,1
L3655,3030,36,135634,705,6,medical,0
L3656,33175,60,151941,629,7,credit_card,1
L3657,36729,36,71658,836,0,small_business,1
L3658,45178,60,175659,594,2,car,0
L3659,49104,36,62154,655,4,credit_card,0
L3660,42736,36,52020,595,1,education,0
L3661,35721,36,81247,700,3,credit_card,0
L3662,6222,60,169838,663,3,car,1
L3663,12675,60,114570,622,5,debt_consolidation,0
L3664,34736,60,160891,683,2,credit_card,0
L3665,41802,60,92289,804,1,vacation,1
L3666,20540,36,77385,664,9,small_business,0
L3667,23268,36,156455,556,5,medical,0
L3668,23196,36,163228,550,4,credit_card,1
L3669,25269,36,131666,812,5,small_business,0
L3670,18151,36,106033,558,3,home_improvement,1
L3671,12620,60,172185,570,8,small_business,1
L3672,41836,60,31750,539,6,medical,0
L3673,21079,36,55360,813,10,small_business,1
L3674,23554,60,152270,609,0,car,1
L3675,30533,60,162160,836,8,education,1
L3676,26503,36,52075,603,0,medical,1
L3677,48532,60,78721,535,7,education,0
L3678,18925,36,50309,580,2,debt_consolidation,0
L3679,2793,36,157793,523,1,education,0
L3680,23382,60,114563,771,5,home_improvement,0
L3681,35473,36,120374,802,9,car,0
L3682,20611,60,108501,547,10,debt_consolidation,1
L3683,4862,60,145920,730,3,small_business,1
L3684,26974,60,45451,829,9,medical,0
L3685,26090,60,107826,532,10,home_improvement,0
L3686,11133,36,149933,642,0,car,0
L3687,21305,36,171813,602,4,debt_consolidation,1
L3688,6793,36,49631,522,0,debt_consolidation,0
L3689,49428,60,34297,653,7,home_improvement,1
L3690,38384,36,39095,576,1,vacation,1
L3691,4575,60,48129,507,7,small_business,1
L3692,1768,60,158446,529,6,home_improvement,0
L3693,18200,36,117014,756,9,debt_consolidation,0
L3694,14092,60,34383,691,0,credit_card,0
L3695,15354,60,122696,645,0,car,0
L3696,11655,60,97000,725,10,home_improvement,0
L3697,2942,60,120938,770,4,vacation,0
L3698,31790,60,77029,609,6,debt_consolidation,1
L3699,38178,60,42005,671,1,small_business,1
L3700,11806,36,73395,790,10,education,0
L3701,24757,60,133920,591,2,debt_consolidation,0
L3702,7337,60,83973,758,1,small_business,0
L3703,27910,60,46942,523,10,home_improvement,1
L3704,21334,36,125820,726,10,small_business,0
L3705,6099,60,105667,507,7,medical,1
L3706,22195,60,161022,521,2,medical,0
L3707,10835,36,65630,510,5,medical,1
L3708,23950,36,174232,799,0,vacation,0
L3709,47295,60,138651,545,5,vacation,1
L3710,28869,36,123810,793,3,credit_card,0
L3711,46722,60,143805,553,5,vacation,1
L3712,47964,60,110279,619,4,education,0
L3713,15179,36,36154,617,5,home_improvement,0
L3714,11379,60,152111,795,6,debt_consolidation,1
L3715,19658,60,160670,565,3,debt_consolidation,0
L3716,30658,36,81688,768,10,credit_card,1
L3717,47848,36,137224,616,8,vacation,0
L3718,13877,60,69766,647,2,education,0
L3719,42671,36,87919,789,7,small_business,1
L3720,17410,60,97171,577,7,credit_card,1
L3721,45012,60,141233,832,1,education,1
L3722,13666,36,80621,794,6,small_business,0
L3723,43270,60,166405,850,9,education,1
L3724,17381,60,44708,630,7,small_business,1
L3725,4634,36,66345,543,0,car,1
L3726,29701,60,76565,795,10,education,0
L3727,13151,60,102724,546,9,debt_consolidation,1
L3728,25949,60,74019,562,7,medical,0
L3729,34176,60,168054,772,10,vacation,1
L3730,34514,36,75971,831,6,small_business,0
L3731,35357,60,51837,732,3,car,0
L3732,28243,60,131009,597,5,education,0
L3733,34826,36,105572,838,3,debt_consolidation,1
L3734,13629,60,139369,669,1,medical,1
L3735,3864,36,93435,679,1,small_business,1
L3736,23431,60,146940,680,7,education,0
L3737,18712,36,106236,573,10,education,1
L3738,1630,60,99773,596,1,small_business,0
L3739,30913,36,98032,560,9,credit_card,0
